from_node_token,from_node_Case,from_node_Number,from_node_Person,from_node_PronType,from_node_lemma,from_node_upos,from_node_xpos,to_node_token,deprel,label,doc_id,from_node_Tense,from_node_VerbForm,to_node_Case,to_node_Number,to_node_Person,to_node_PronType,to_node_lemma,to_node_upos,to_node_xpos,from_node_Mood,to_node_Gender,to_node_Degree,from_node_Voice,to_node_NumType,from_node_NumType,from_node_Degree,to_node_Poss,from_node_Poss,to_node_Tense,to_node_VerbForm,from_node_Gender,to_node_Mood,to_node_Voice,to_node_Reflex,to_node_Foreign
time.n.08,,,,,,,,now,,TPR,en/p10/d1896,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d0198,,,,,,,,,,,,,,,,,,,,,,,,,
murder.v.01,,,,,murder,VERB,VBN,somebody.n.01,nsubj:pass,Patient,en/p10/d0198,Past,Part,,Sing,,,somebody,PRON,NN,,,,Pass,,,,,,,,,,,,
murder.v.01,,,,,murder,VERB,VBN,time.n.08,,Time,en/p10/d0198,Past,Part,,,,,,,,,,,Pass,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d0956,,,,,,,,,,,,,,,,,,,,,,,,,
love.v.01,,,,,love,VERB,VBP,person.n.01,nsubj,Experiencer,en/p10/d0956,Pres,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
love.v.01,,,,,love,VERB,VBP,female.n.02,obj,Time,en/p10/d0956,Pres,Fin,,Sing,,,Natasha,PROPN,NNP,Ind,,,,,,,,,,,,,,,
love.v.01,,,,,love,VERB,VBP,time.n.08,,Stimulus,en/p10/d0956,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Natasha,PROPN,NNP,Natasha,,EQU,en/p10/d0956,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p10/d0956,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d1854,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d1854,,,,,,,,,,,,,,,,,,,,,,,,,
athletic.a.01,,,,,athletic,ADJ,JJ,person.n.01,nsubj,AttributeOf,en/p10/d1854,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,Pos,,,,,,,,,
athletic.a.01,,,,,athletic,ADJ,JJ,time.n.08,,Time,en/p10/d1854,,,,,,,,,,,,,,,,Pos,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,hospital.n.01,nsubj,Pivot,en/p10/d0798,Pres,Fin,,Sing,,,hospital,NOUN,NN,Ind,,,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,time.n.08,,Time,en/p10/d0798,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,lot.n.01,obj,Theme,en/p10/d0798,Pres,Fin,,Sing,,,lot,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d0798,,,,,,,,,,,,,,,,,,,,,,,,,
equipment.n.01,,Sing,,,equipment,NOUN,NN,new.a.01,amod,EQU,en/p10/d0798,,,,,,,new,ADJ,JJ,,,Pos,,,,,,,,,,,,,
lot.n.01,,Sing,,,lot,NOUN,NN,equipment.n.01,nmod,Quantity,en/p10/d0798,,,,Sing,,,equipment,NOUN,NN,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d1922,,,,,,,,,,,,,,,,,,,,,,,,,
official.a.01,,,,,official,ADJ,JJ,news.n.01,nsubj,AttributeOf,en/p10/d1922,,,,Sing,,,news,NOUN,NN,,,,,,,Pos,,,,,,,,,
official.a.01,,,,,official,ADJ,JJ,time.n.08,,Time,en/p10/d1922,,,,,,,,,,,,,,,,Pos,,,,,,,,,
person.n.01,Nom,,2,Prs,you,PRON,PRP,hearer,,EQU,en/p10/d3140,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Acc,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d3140,,,,,,,,,,,,,,,,,,,,,,,,,
taunt.v.01,,,,,taunt,VERB,VBG,person.n.01,nsubj,Agent,en/p10/d3140,Pres,Part,Nom,,2,Prs,you,PRON,PRP,,,,,,,,,,,,,,,,
taunt.v.01,,,,,taunt,VERB,VBG,person.n.01,obj,Time,en/p10/d3140,Pres,Part,Acc,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
taunt.v.01,,,,,taunt,VERB,VBG,time.n.08,,Patient,en/p10/d3140,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d3140,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d2117,,,,,,,,,,,,,,,,,,,,,,,,,
humiliate.v.01,,,,,humiliate,VERB,VBG,that.n.01,nsubj,Stimulus,en/p10/d2117,Pres,Part,,Sing,,Dem,that,PRON,DT,,,,,,,,,,,,,,,,
humiliate.v.01,,,,,humiliate,VERB,VBG,time.n.08,,Time,en/p10/d2117,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
put_in.v.01,,Sing,3,,put,VERB,VBD,raise.n.01,obl,Agent,en/p10/d2373,Past,Fin,,Sing,,,raise,NOUN,NN,Ind,,,,,,,,,,,,,,,
put_in.v.01,,Sing,3,,put,VERB,VBD,time.n.08,,Time,en/p10/d2373,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
put_in.v.01,,Sing,3,,put,VERB,VBD,female.n.02,nsubj,Theme,en/p10/d2373,Past,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d2373,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p10/d1821,,,,,,,,,,,,,,,,,,,,,,,,,
love.v.01,,Sing,3,,love,VERB,VBZ,female.n.02,nsubj,Experiencer,en/p10/d1821,Pres,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
love.v.01,,Sing,3,,love,VERB,VBZ,time.n.08,,Time,en/p10/d1821,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
love.v.01,,Sing,3,,love,VERB,VBZ,chocolate_cake.n.01,obj,Stimulus,en/p10/d1821,Pres,Fin,,Sing,,,cake,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d1821,,,,,,,,,,,,,,,,,,,,,,,,,
woman.n.01,,Sing,,,woman,NOUN,NN,old.a.01,amod,Attribute,en/p10/d2970,,,,,,,old,ADJ,JJ,,,Pos,,,,,,,,,,,,,
help.v.01,,,,,help,VERB,VBD,woman.n.01,obj,Agent,en/p10/d2970,Past,Fin,,Sing,,,woman,NOUN,NN,Ind,,,,,,,,,,,,,,,
help.v.01,,,,,help,VERB,VBD,time.n.08,,Time,en/p10/d2970,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
help.v.01,,,,,help,VERB,VBD,boy.n.01,nsubj,Beneficiary,en/p10/d2970,Past,Fin,,Sing,,,boy,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d2970,,,,,,,,,,,,,,,,,,,,,,,,,
boy.n.01,,Sing,,,boy,NOUN,NN,young.a.01,amod,Attribute,en/p10/d2970,,,,,,,young,ADJ,JJ,,,Pos,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d1501,,,,,,,,,,,,,,,,,,,,,,,,,
owe.v.03,,,,,owe,VERB,VBP,person.n.01,nsubj,Agent,en/p10/d1501,Pres,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
owe.v.03,,,,,owe,VERB,VBP,dollar.n.01,obj,Time,en/p10/d1501,Pres,Fin,,Plur,,,dollar,NOUN,NNS,Ind,,,,,,,,,,,,,,,
owe.v.03,,,,,owe,VERB,VBP,male.n.02,iobj,Beneficiary,en/p10/d1501,Pres,Fin,Acc,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
owe.v.03,,,,,owe,VERB,VBP,time.n.08,,Theme,en/p10/d1501,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
dollar.n.01,,Plur,,,dollar,NOUN,NNS,1000,nummod,EQU,en/p10/d1501,,,,,,,1000,,CD,,,,,Card,,,,,,,,,,,
time.n.08,,,,,,,,now,,Quantity,en/p10/d1501,,,,,,,,,,,,,,,,,,,,,,,,,
found.v.01,,,,,found,VERB,VBD,who.n.01,nsubj,Agent,en/p10/d1383,Past,Fin,,,,Int,who,PRON,WP,Ind,,,,,,,,,,,,,,,
found.v.01,,,,,found,VERB,VBD,female.n.02,obj,Time,en/p10/d1383,Past,Fin,,Sing,,,Island,PROPN,NNP,Ind,,,,,,,,,,,,,,,
found.v.01,,,,,found,VERB,VBD,time.n.08,,Theme,en/p10/d1383,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Island,PROPN,NNP,Island,,TPR,en/p10/d1383,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p10/d1383,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d2008,,,,,,,,,,,,,,,,,,,,,,,,,
make.v.06,,,,,make,VERB,VBG,time.n.08,,Time,en/p10/d2008,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
make.v.06,,,,,make,VERB,VBG,insulin.n.01,nsubj,Patient,en/p10/d2008,Pres,Part,,Sing,,,insulin,NOUN,NN,,,,,,,,,,,,,,,,
make.v.06,,,,,make,VERB,VBG,fat.a.01,obj,Result,en/p10/d2008,Pres,Part,,,,,fat,ADJ,JJ,,,Pos,,,,,,,,,,,,,
fat.a.01,,,,,fat,ADJ,JJ,insulin.n.01,,AttributeOf,en/p10/d2008,,,,Sing,,,insulin,NOUN,NN,,,,,,,Pos,,,,,,,,,
write.v.01,,,,,write,VERB,VBD,book.n.02,obj,Agent,en/p10/d0789,Past,Fin,,Sing,,,book,NOUN,NN,Ind,,,,,,,,,,,,,,,
write.v.01,,,,,write,VERB,VBD,time.n.08,,Time,en/p10/d0789,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
write.v.01,,,,,write,VERB,VBD,who.n.01,nsubj,Result,en/p10/d0789,Past,Fin,,,,Int,who,PRON,WP,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d0789,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Role,en/p10/d0854,,,,,,,,,,,,,,,,,,,,,,,,,
bitten.v.01,,,,,bitten,VERB,VBN,time.n.08,,Patient,en/p10/d0854,Past,Part,,,,,,,,,,,Pass,,,,,,,,,,,,
bitten.v.01,,,,,bitten,VERB,VBN,dog.n.01,obl,Time,en/p10/d0854,Past,Part,,Sing,,,dog,NOUN,NN,,,,Pass,,,,,,,,,,,,
bitten.v.01,,,,,bitten,VERB,VBN,postman.n.01,nsubj:pass,Agent,en/p10/d0854,Past,Part,,Sing,,,postman,NOUN,NN,,,,Pass,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d2930,,,,,,,,,,,,,,,,,,,,,,,,,
bruise.v.01,,,,,bruise,VERB,VBN,apple.n.01,nsubj,Patient,en/p10/d2930,Past,Part,,Sing,,,apple,NOUN,NN,,,,Pass,,,,,,,,,,,,
bruise.v.01,,,,,bruise,VERB,VBN,time.n.08,,Time,en/p10/d2930,Past,Part,,,,,,,,,,,Pass,,,,,,,,,,,,
disturb.v.04,,Sing,3,,disturb,VERB,VBZ,male.n.02,obj,Stimulus,en/p10/d3198,Pres,Fin,Acc,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
disturb.v.04,,Sing,3,,disturb,VERB,VBZ,time.n.08,,Time,en/p10/d3198,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
disturb.v.04,,Sing,3,,disturb,VERB,VBZ,this.n.01,nsubj,Experiencer,en/p10/d3198,Pres,Fin,,Sing,,Dem,this,PRON,DT,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d3198,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d2152,,,,,,,,,,,,,,,,,,,,,,,,,
disposable.a.01,,,,,disposable,ADJ,JJ,person.n.01,nsubj,AttributeOf,en/p10/d2152,,,Nom,Plur,3,Prs,they,PRON,PRP,,,,,,,Pos,,,,,,,,,
disposable.a.01,,,,,disposable,ADJ,JJ,time.n.08,,Time,en/p10/d2152,,,,,,,,,,,,,,,,Pos,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d2642,,,,,,,,,,,,,,,,,,,,,,,,,
red.a.01,,,,,red,ADJ,JJ,dog.n.01,nsubj,ColourOf,en/p10/d2642,,,,Sing,,,dog,NOUN,NN,,,,,,,Pos,,,,,,,,,
red.a.01,,,,,red,ADJ,JJ,time.n.08,,Time,en/p10/d2642,,,,,,,,,,,,,,,,Pos,,,,,,,,,
father.n.01,,Sing,,,father,NOUN,NN,person.n.01,nmod:poss,Role,en/p10/d1547,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,,,Yes,,,,,,,,
person.n.01,,Sing,1,Prs,my,PRON,PRP$,speaker,,Of,en/p10/d1547,,,,,,,,,,,,,,,,,,Yes,,,,,,,
garden.n.01,,Sing,,,garden,NOUN,NN,father.n.01,nsubj,Theme,en/p10/d1547,,,,Sing,,,father,NOUN,NN,,,,,,,,,,,,,,,,
garden.n.01,,Sing,,,garden,NOUN,NN,time.n.08,,Time,en/p10/d1547,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d1547,,,,,,,,,,,,,,,,,,,,,,,,,
hide.v.02,,,,,hide,VERB,VBD,submarine.n.01,nsubj,Theme,en/p10/d2223,Past,Fin,,Sing,,,submarine,NOUN,NN,Ind,,,,,,,,,,,,,,,
hide.v.02,,,,,hide,VERB,VBD,depth.n.01,obl,Time,en/p10/d2223,Past,Fin,,Plur,,,depth,NOUN,NNS,Ind,,,,,,,,,,,,,,,
hide.v.02,,,,,hide,VERB,VBD,time.n.08,,Location,en/p10/d2223,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
depth.n.01,,Plur,,,depth,NOUN,NNS,ocean.n.01,nmod,TPR,en/p10/d2223,,,,Sing,,,ocean,NOUN,NN,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,PartOf,en/p10/d2223,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,2,Prs,you,PRON,PRP,hearer,,EQU,en/p10/d2068,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d2068,,,,,,,,,,,,,,,,,,,,,,,,,
silly.a.01,,,,,silly,ADJ,JJ,person.n.01,nsubj,AttributeOf,en/p10/d2068,,,Nom,Sing,2,Prs,you,PRON,PRP,,,,,,,Pos,,,,,,,,,
silly.a.01,,,,,silly,ADJ,JJ,time.n.08,,Time,en/p10/d2068,,,,,,,,,,,,,,,,Pos,,,,,,,,,
stalk.v.02,,,,,stalk,VERB,VBD,flock.n.01,obj,Agent,en/p10/d2578,Past,Fin,,Sing,,,flock,NOUN,NN,Ind,,,,,,,,,,,,,,,
stalk.v.02,,,,,stalk,VERB,VBD,time.n.08,,Time,en/p10/d2578,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
stalk.v.02,,,,,stalk,VERB,VBD,wolf.n.01,nsubj,Theme,en/p10/d2578,Past,Fin,,Plur,,,wolf,NOUN,NNS,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d2578,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Name,en/p10/d1488,,,,,,,,,,,,,,,,,,,,,,,,,
hate.v.01,,Sing,3,,hate,VERB,VBZ,female.n.02,nsubj,Experiencer,en/p10/d1488,Pres,Fin,,Sing,,,Mary,PROPN,NNP,Ind,,,,,,,,,,,,,,,
hate.v.01,,Sing,3,,hate,VERB,VBZ,time.n.08,,Time,en/p10/d1488,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
hate.v.01,,Sing,3,,hate,VERB,VBZ,party.n.04,obj,Stimulus,en/p10/d1488,Pres,Fin,,Plur,,,party,NOUN,NNS,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d1488,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d1934,,,,,,,,,,,,,,,,,,,,,,,,,
adore.v.01,,,,,adore,VERB,VBP,person.n.01,nsubj,Experiencer,en/p10/d1934,Pres,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
adore.v.01,,,,,adore,VERB,VBP,time.n.08,,Time,en/p10/d1934,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
adore.v.01,,,,,adore,VERB,VBP,elephant.n.01,obj,Stimulus,en/p10/d1934,Pres,Fin,,Plur,,,elephant,NOUN,NNS,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d1934,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d3384,,,,,,,,,,,,,,,,,,,,,,,,,
grow_up.v.01,,,,,grow,VERB,VB,time.n.08,,Patient,en/p10/d3384,,Fin,,,,,,,,Imp,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d2679,,,,,,,,,,,,,,,,,,,,,,,,,
beautiful.a.01,,,,,beautiful,ADJ,JJ,so.r.01,advmod,AttributeOf,en/p10/d2679,,,,,,,so,ADV,RB,,,,,,,Pos,,,,,,,,,
beautiful.a.01,,,,,beautiful,ADJ,JJ,time.n.08,,Time,en/p10/d2679,,,,,,,,,,,,,,,,Pos,,,,,,,,,
beautiful.a.01,,,,,beautiful,ADJ,JJ,city_wall.n.01,nsubj,Degree,en/p10/d2679,,,,Plur,,,wall,NOUN,NNS,,,,,,,Pos,,,,,,,,,
canary.n.01,,Sing,,,canary,NOUN,NN,this.n.01,nsubj,Theme,en/p10/d0929,,,,Sing,,Dem,this,PRON,DT,,,,,,,,,,,,,,,,
canary.n.01,,Sing,,,canary,NOUN,NN,time.n.08,,Time,en/p10/d0929,,,,,,,,,,,,,,,,,,,,,,,,,
canary.n.01,,Sing,,,canary,NOUN,NN,female.n.02,nmod:poss,Co-Theme,en/p10/d0929,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d0929,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Owner,en/p10/d0929,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d2009,,,,,,,,,,,,,,,,,,,,,,,,,
want.v.01,,,,,want,VERB,VBP,person.n.01,nsubj,Pivot,en/p10/d2009,Pres,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
want.v.01,,,,,want,VERB,VBP,time.n.08,,Time,en/p10/d2009,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
want.v.01,,,,,want,VERB,VBP,divorce.v.02,obj,Theme,en/p10/d2009,Pres,Fin,,Sing,,,divorce,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d2009,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d3217,,,,,,,,,,,,,,,,,,,,,,,,,
love.v.01,,,,,love,VERB,VBP,person.n.01,nsubj,Experiencer,en/p10/d3217,Pres,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
love.v.01,,,,,love,VERB,VBP,time.n.08,,Time,en/p10/d3217,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
love.v.01,,,,,love,VERB,VBP,hamburger.n.01,obj,Stimulus,en/p10/d3217,Pres,Fin,,Plur,,,hamburger,NOUN,NNS,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d3217,,,,,,,,,,,,,,,,,,,,,,,,,
be.v.02,,,,,be,VERB,VBP,time.n.08,,Time,en/p10/d1883,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
be.v.02,,,,,be,VERB,VBP,number.n.04,nsubj,Theme,en/p10/d1883,Pres,Fin,,Sing,,,number,NOUN,NN,Ind,,,,,,,,,,,,,,,
be.v.02,,,,,be,VERB,VBP,there.n.01,expl,Location,en/p10/d1883,Pres,Fin,,,,,there,PRON,EX,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d1883,,,,,,,,,,,,,,,,,,,,,,,,,
movie_theater.n.01,,Plur,,,theater,NOUN,NNS,city.n.01,nmod,EQU,en/p10/d1883,,,,Sing,,,city,NOUN,NN,,,,,,,,,,,,,,,,
number.n.04,,Sing,,,number,NOUN,NN,movie_theater.n.01,nmod,Quantity,en/p10/d1883,,,,Plur,,,theater,NOUN,NNS,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d3475,,,,,,,,,,,,,,,,,,,,,,,,,
read.v.01,,,,,read,VERB,VB,time.n.08,,Agent,en/p10/d3475,,Fin,,,,,,,,Imp,,,,,,,,,,,,,,,
read.v.01,,,,,read,VERB,VB,this.n.01,obj,Source,en/p10/d3475,,Fin,,Sing,,Dem,this,PRON,DT,Imp,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p10/d3240,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d3240,,,,,,,,,,,,,,,,,,,,,,,,,
swim.v.01,,,,,swim,VERB,VBG,female.n.02,nsubj,Theme,en/p10/d3240,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
swim.v.01,,,,,swim,VERB,VBG,time.n.08,,Time,en/p10/d3240,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
swim.v.01,,,,,swim,VERB,VBG,river.n.01,obl,Location,en/p10/d3240,Pres,Part,,Sing,,,river,NOUN,NN,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p10/d3243,,,,,,,,,,,,,,,,,,,,,,,,,
stare.v.01,,,,,stare,VERB,VBD,time.n.08,,Agent,en/p10/d3243,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
stare.v.01,,,,,stare,VERB,VBD,female.n.02,nsubj,Time,en/p10/d3243,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
stare.v.01,,,,,stare,VERB,VBD,female.n.02,obl,Theme,en/p10/d3243,Past,Fin,,Sing,,,Mary,PROPN,NNP,Ind,,,,,,,,,,,,,,,
stare.v.01,,,,,stare,VERB,VBD,suspiciously.r.01,advmod,Manner,en/p10/d3243,Past,Fin,,,,,suspiciously,ADV,RB,Ind,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,TPR,en/p10/d3243,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Name,en/p10/d3243,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d2103,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d2103,,,,,,,,,,,,,,,,,,,,,,,,,
intelligent.a.01,,,,,intelligent,ADJ,JJ,person.n.01,nsubj,AttributeOf,en/p10/d2103,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,Pos,,,,,,,,,
intelligent.a.01,,,,,intelligent,ADJ,JJ,time.n.08,,Time,en/p10/d2103,,,,,,,,,,,,,,,,Pos,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d1996,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d1996,,,,,,,,,,,,,,,,,,,,,,,,,
disgusted.a.01,,,,,disgusted,ADJ,JJ,person.n.01,nsubj,AttributeOf,en/p10/d1996,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,Pos,,,,,,,,,
disgusted.a.01,,,,,disgusted,ADJ,JJ,time.n.08,,Time,en/p10/d1996,,,,,,,,,,,,,,,,Pos,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d0856,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d0856,,,,,,,,,,,,,,,,,,,,,,,,,
pregnant.a.01,,,,,pregnant,ADJ,JJ,person.n.01,nsubj,AttributeOf,en/p10/d0856,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,Pos,,,,,,,,,
pregnant.a.01,,,,,pregnant,ADJ,JJ,time.n.08,,Time,en/p10/d0856,,,,,,,,,,,,,,,,Pos,,,,,,,,,
march.v.01,,,,,march,VERB,VBD,person.n.01,nsubj,Theme,en/p10/d2656,Past,Fin,Nom,Plur,3,Prs,they,PRON,PRP,Ind,,,,,,,,,,,,,,,
march.v.01,,,,,march,VERB,VBD,abreast.r.01,obj,Time,en/p10/d2656,Past,Fin,,Plur,,,abreast,NOUN,NNS,Ind,,,,,,,,,,,,,,,
march.v.01,,,,,march,VERB,VBD,time.n.08,,Manner,en/p10/d2656,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
abreast.r.01,,Plur,,,abreast,NOUN,NNS,two,nummod,TPR,en/p10/d2656,,,,,,,two,,CD,,,,,Card,,,,,,,,,,,
time.n.08,,,,,,,,now,,Quantity,en/p10/d2656,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p10/d0717,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Park,PROPN,NNP,National.a.01,amod,EQU,en/p10/d0717,,,,,,,National,ADJ,NNP,,,Pos,,,,,,,,,,,,,
locate.v.01,,,,,locate,VERB,VBN,time.n.08,,Theme,en/p10/d0717,Past,Part,,,,,,,,,,,Pass,,,,,,,,,,,,
locate.v.01,,,,,locate,VERB,VBN,female.n.02,nsubj:pass,Time,en/p10/d0717,Past,Part,,Sing,,,Park,PROPN,NNP,,,,Pass,,,,,,,,,,,,
locate.v.01,,,,,locate,VERB,VBN,female.n.02,obl,Location,en/p10/d0717,Past,Part,,Sing,,,Florida,PROPN,NNP,,,,Pass,,,,,,,,,,,,
female.n.02,,Sing,,,Florida,PROPN,NNP,Florida,,Name,en/p10/d0717,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d2246,,,,,,,,,,,,,,,,,,,,,,,,,
