from_node_token,from_node_Case,from_node_Number,from_node_Person,from_node_PronType,from_node_lemma,from_node_upos,from_node_xpos,to_node_token,label,doc_id,from_node_Tense,from_node_VerbForm,to_node_Case,to_node_Number,to_node_Person,to_node_PronType,to_node_lemma,to_node_upos,to_node_xpos,from_node_Mood,to_node_Gender,to_node_Degree,from_node_Voice,to_node_NumType,to_node_Poss,from_node_NumType,to_node_Reflex,to_node_VerbForm,from_node_Degree,to_node_Tense,from_node_Gender,from_node_Poss,to_node_Mood,to_node_Voice,to_node_Foreign
swim.v.01,,Plur,1,,swim,VERB,VBD,lake.n.01,Location,en/p23/d1947,Past,Fin,,Sing,,,lake,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p23/d1947,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Mary,PROPN,NNP,Mary,Name,en/p23/d2336,,,,,,,,,,,,,,,,,,,,,,,,,
give.v.01,,,,,give,VERB,VBD,entity.n.01,Agent,en/p23/d2336,Past,Fin,,Sing,,,Mary,PROPN,NNP,Ind,,,,,,,,,,,,,,,
give.v.01,,,,,give,VERB,VBD,foot_massage.n.01,Time,en/p23/d2336,Past,Fin,,Sing,,,massage,NOUN,NN,Ind,,,,,,,,,,,,,,,
give.v.01,,,,,give,VERB,VBD,time.n.08,Recipient,en/p23/d2336,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
give.v.01,,,,,give,VERB,VBD,entity.n.01,Theme,en/p23/d2336,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Name,en/p23/d2336,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Experiencer,en/p23/d2336,,,,,,,,,,,,,,,,,,,,,,,,,
marry.v.01,,Sing,3,,marry,VERB,VBD,sailor.n.01,Agent,en/p23/d2309,Past,Fin,,Sing,,,sailor,NOUN,NN,Ind,,,,,,,,,,,,,,,
marry.v.01,,Sing,3,,marry,VERB,VBD,person.n.01,Time,en/p23/d2309,Past,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,,
marry.v.01,,Sing,3,,marry,VERB,VBD,time.n.08,Co-Agent,en/p23/d2309,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,3,Prs,she,PRON,PRP,speaker,TPR,en/p23/d2309,,,,,,,,,,,,,,,,,,,,,Fem,,,,
time.n.08,,,,,,,,now,Role,en/p23/d2309,,,,,,,,,,,,,,,,,,,,,,,,,
flinch.v.01,,Sing,3,,flinch,VERB,VBD,one.n.01,Experiencer,en/p23/d2783,Past,Fin,,Sing,,,one,NOUN,NN,Ind,,,,,,,,,,,,,,,
flinch.v.01,,Sing,3,,flinch,VERB,VBD,time.n.08,Time,en/p23/d2783,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p23/d2783,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Rosa,PROPN,NNP,Rosa,Name,en/p23/d0808,,,,,,,,,,,,,,,,,,,,,,,,,
woman.n.01,,Sing,,,woman,NOUN,NN,entity.n.01,Theme,en/p23/d0808,,,,Sing,,,Rosa,PROPN,NNP,,,,,,,,,,,,,,,,
woman.n.01,,Sing,,,woman,NOUN,NN,time.n.08,Time,en/p23/d0808,,,,,,,,,,,,,,,,,,,,,,,,,
woman.n.01,,Sing,,,woman,NOUN,NN,extraordinary.a.01,Co-Theme,en/p23/d0808,,,,,,,extraordinary,ADJ,JJ,,,Pos,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p23/d0808,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Bearer,en/p23/d2622,,,,,,,,,,,,,,,,,,,,,,,,,
list.n.01,,Sing,,,list,NOUN,NN,time.n.08,Theme,en/p23/d2622,,,,,,,,,,,,,,,,,,,,,,,,,
list.n.01,,Sing,,,list,NOUN,NN,name.n.01,Time,en/p23/d2622,,,,Sing,,,name,NOUN,NN,,,,,,,,,,,,,,,,
name.n.01,,Sing,,,name,NOUN,NN,her.n.01,TPR,en/p23/d2622,,,,Sing,3,Prs,her,PRON,PRP$,,Fem,,,,Yes,,,,,,,,,,
go.v.01,,,,,go,VERB,VB,beach.n.01,TSU,en/p23/d0785,,Inf,,Sing,,,beach,NOUN,NN,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p23/d0785,,,,,,,,,,,,,,,,,,,,,,,,,
let.v.01,,,2,,let,VERB,VB,go.v.01,Time,en/p23/d0785,,Fin,,,,,go,VERB,VB,Imp,,,,,,,,Inf,,,,,,,
let.v.01,,,2,,let,VERB,VB,time.n.08,Theme,en/p23/d0785,,Fin,,,,,,,,Imp,,,,,,,,,,,,,,,
let.v.01,,,2,,let,VERB,VB,we.n.01,Destination,en/p23/d0785,,Fin,Acc,Plur,1,Prs,we,PRON,PRP,Imp,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Role,en/p23/d1847,,,,,,,,,,,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VBD,time.n.08,Patient,en/p23/d1847,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VBD,father.n.01,Time,en/p23/d1847,Past,Fin,,Sing,,,father,NOUN,NN,Ind,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VBD,entity.n.01,Location,en/p23/d1847,Past,Fin,,Sing,,,Vietnam,PROPN,NNP,Ind,,,,,,,,,,,,,,,
father.n.01,,Sing,,,father,NOUN,NN,my.n.01,TPR,en/p23/d1847,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,Yes,,,,,,,,,,
entity.n.01,,Sing,,,Vietnam,PROPN,NNP,Vietnam,Name,en/p23/d1847,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p23/d2401,,,,,,,,,,,,,,,,,,,,,,,,,
provoke.v.01,,,,,provoke,VERB,VB,wasp.n.01,Stimulus,en/p23/d2401,,Fin,,Sing,,,wasp,NOUN,NN,Imp,,,,,,,,,,,,,,,
provoke.v.01,,,,,provoke,VERB,VB,time.n.08,Time,en/p23/d2401,,Fin,,,,,,,,Imp,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p23/d3543,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p23/d3543,,,,,,,,,,,,,,,,,,,,,,,,,
boil.v.01,,,,,boil,VERB,VBG,entity.n.01,Agent,en/p23/d3543,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
boil.v.01,,,,,boil,VERB,VBG,time.n.08,Time,en/p23/d3543,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
boil.v.01,,,,,boil,VERB,VBG,egg.n.01,Patient,en/p23/d3543,Pres,Part,,Sing,,,egg,NOUN,NN,,,,,,,,,,,,,,,,
stink.v.01,,Sing,3,,stink,VERB,VBZ,dog.n.01,Theme,en/p88/d0927,Pres,Fin,,Sing,,,dog,NOUN,NN,Ind,,,,,,,,,,,,,,,
stink.v.01,,Sing,3,,stink,VERB,VBZ,time.n.08,Time,en/p88/d0927,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p88/d0927,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p88/d0893,,,,,,,,,,,,,,,,,,,,,,,,,
drank.v.01,,,,,drank,VERB,VBD,person.n.01,Agent,en/p88/d0893,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
drank.v.01,,,,,drank,VERB,VBD,time.n.08,Time,en/p88/d0893,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
drank.v.01,,,,,drank,VERB,VBD,milk.n.01,Patient,en/p88/d0893,Past,Fin,,Sing,,,milk,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p88/d0893,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p88/d2095,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p88/d2095,,,,,,,,,,,,,,,,,,,,,,,,,
chew.v.01,,,,,chew,VERB,VBG,entity.n.01,Agent,en/p88/d2095,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
chew.v.01,,,,,chew,VERB,VBG,time.n.08,Time,en/p88/d2095,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
chew.v.01,,,,,chew,VERB,VBG,bubble_gum.n.01,Patient,en/p88/d2095,Pres,Part,,Sing,,,gum,NOUN,NN,,,,,,,,,,,,,,,,
camera.n.01,,Sing,,,camera,NOUN,NN,my.n.01,User,en/p88/d3507,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,Yes,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p88/d3507,,,,,,,,,,,,,,,,,,,,,,,,,
waterproof.a.01,,,,,waterproof,ADJ,JJ,camera.n.01,AttributeOf,en/p88/d3507,,,,Sing,,,camera,NOUN,NN,,,,,,,,,,Pos,,,,,,
waterproof.a.01,,,,,waterproof,ADJ,JJ,time.n.08,Time,en/p88/d3507,,,,,,,,,,,,,,,,,,,Pos,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p88/d1579,,,,,,,,,,,,,,,,,,,,,,,,,
set.v.01,,,,,set,VERB,VBD,entity.n.01,Agent,en/p88/d1579,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
set.v.01,,,,,set,VERB,VBD,time.n.08,Time,en/p88/d1579,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
set.v.01,,,,,set,VERB,VBD,timer.n.01,Theme,en/p88/d1579,Past,Fin,,Sing,,,timer,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p88/d1579,,,,,,,,,,,,,,,,,,,,,,,,,
sister.n.01,,Sing,,,sister,NOUN,NN,you.n.01,TPR,en/p88/d3262,,,,,2,Prs,you,PRON,PRP$,,,,,,Yes,,,,,,,,,,
time.n.08,,,,,,,,now,Role,en/p88/d3262,,,,,,,,,,,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VB,how.r.01,Manner,en/p88/d3262,,Inf,,,,Int,how,ADV,WRB,,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VB,sister.n.01,Time,en/p88/d3262,,Inf,,Sing,,,sister,NOUN,NN,,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VB,time.n.08,Patient,en/p88/d3262,,Inf,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p88/d1690,,,,,,,,,,,,,,,,,,,,,,,,,
truck_driver.n.01,,Sing,,,driver,NOUN,NN,person.n.01,Theme,en/p88/d1690,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
truck_driver.n.01,,Sing,,,driver,NOUN,NN,time.n.08,Time,en/p88/d1690,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p88/d1690,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Name,en/p88/d2150,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,EQU,en/p88/d2150,,,,,,,,,,,,,,,,,,,,,,,,,
prone.a.01,,,,,prone,ADJ,JJ,time.n.08,AttributeOf,en/p88/d2150,,,,,,,,,,,,,,,,,,,Pos,,,,,,
prone.a.01,,,,,prone,ADJ,JJ,entity.n.01,Time,en/p88/d2150,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,Pos,,,,,,
prone.a.01,,,,,prone,ADJ,JJ,exaggeration.n.01,Theme,en/p88/d2150,,,,Sing,,,exaggeration,NOUN,NN,,,,,,,,,,Pos,,,,,,
person.n.01,Nom,,2,Prs,you,PRON,PRP,speaker,EQU,en/p88/d2372,,,,,,,,,,,,,,,,,,,,,,,,,
win.v.01,,,,,win,VERB,VBD,person.n.01,Agent,en/p88/d2372,Past,Fin,Nom,,2,Prs,you,PRON,PRP,Ind,,,,,,,,,,,,,,,
win.v.01,,,,,win,VERB,VBD,everything.n.01,Theme,en/p88/d2372,Past,Fin,,Sing,,,everything,PRON,NN,Ind,,,,,,,,,,,,,,,
win.v.01,,,,,win,VERB,VBD,time.n.08,Time,en/p88/d2372,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p88/d2372,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p88/d2117,,,,,,,,,,,,,,,,,,,,,,,,,
ask_out.v.01,,,,,ask,VERB,VBD,person.n.01,Agent,en/p88/d2117,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
ask_out.v.01,,,,,ask,VERB,VBD,time.n.08,Time,en/p88/d2117,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
ask_out.v.01,,,,,ask,VERB,VBD,she.n.01,Recipient,en/p88/d2117,Past,Fin,Acc,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p88/d2117,,,,,,,,,,,,,,,,,,,,,,,,,
daughter.n.01,,Sing,,,daughter,NOUN,NN,my.n.01,Role,en/p88/d1967,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,Yes,,,,,,,,,,
catch.v.01,,,,,catch,VERB,VBD,daughter.n.01,Recipient,en/p88/d1967,Past,Fin,,Sing,,,daughter,NOUN,NN,Ind,,,,,,,,,,,,,,,
catch.v.01,,,,,catch,VERB,VBD,time.n.08,Time,en/p88/d1967,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
catch.v.01,,,,,catch,VERB,VBD,cold.a.01,Theme,en/p88/d1967,Past,Fin,,,,,cold,ADJ,JJ,Ind,,Pos,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p88/d1967,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Name,en/p88/d1938,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,EQU,en/p88/d1938,,,,,,,,,,,,,,,,,,,,,,,,,
fearless.a.01,,,,,fearless,ADJ,JJ,time.n.08,AttributeOf,en/p88/d1938,,,,,,,,,,,,,,,,,,,Pos,,,,,,
fearless.a.01,,,,,fearless,ADJ,JJ,entity.n.01,Time,en/p88/d1938,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,Pos,,,,,,
what.n.01,,,,Int,what,PRON,WP,exchange_rate.n.01,Co-Theme,en/p88/d0871,,,,Sing,,,rate,NOUN,NN,,,,,,,,,,,,,,,,
what.n.01,,,,Int,what,PRON,WP,time.n.08,Time,en/p88/d0871,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p88/d0871,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Trygve,PROPN,NNP,Trygve,Name,en/p88/d2089,,,,,,,,,,,,,,,,,,,,,,,,,
diplomat.n.01,,Sing,,,diplomat,NOUN,NN,entity.n.01,Theme,en/p88/d2089,,,,Sing,,,Trygve,PROPN,NNP,,,,,,,,,,,,,,,,
diplomat.n.01,,Sing,,,diplomat,NOUN,NN,norwegian.a.01,Time,en/p88/d2089,,,,,,,Norwegian,ADJ,JJ,,,Pos,,,,,,,,,,,,,
diplomat.n.01,,Sing,,,diplomat,NOUN,NN,time.n.08,Co-Theme,en/p88/d2089,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Source,en/p88/d2089,,,,,,,,,,,,,,,,,,,,,,,,,
pair.n.01,,Sing,,,pair,NOUN,NN,moron.n.01,Theme,en/p88/d1963,,,,Plur,,,moron,NOUN,NNS,,,,,,,,,,,,,,,,
pair.n.01,,Sing,,,pair,NOUN,NN,time.n.08,Co-Theme,en/p88/d1963,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Quantity,en/p88/d1963,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p88/d0856,,,,,,,,,,,,,,,,,,,,,,,,,
norway.n.01,,Sing,,,Norway,PROPN,NNP,person.n.01,Theme,en/p88/d0856,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
norway.n.01,,Sing,,,Norway,PROPN,NNP,time.n.08,Source,en/p88/d0856,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Name,en/p88/d0856,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Role,en/p88/d2995,,,,,,,,,,,,,,,,,,,,,,,,,
people.n.01,,Plur,,,people,NOUN,NNS,young.a.01,EQU,en/p88/d2995,,,,,,,young,ADJ,JJ,,,Pos,,,,,,,,,,,,,
popular.a.01,,,,,popular,ADJ,JJ,time.n.08,Stimulus,en/p88/d2995,,,,,,,,,,,,,,,,,,,Pos,,,,,,
popular.a.01,,,,,popular,ADJ,JJ,people.n.01,Time,en/p88/d2995,,,,Plur,,,people,NOUN,NNS,,,,,,,,,,Pos,,,,,,
popular.a.01,,,,,popular,ADJ,JJ,actress.n.01,Experiencer,en/p88/d2995,,,,Sing,,,actress,NOUN,NN,,,,,,,,,,Pos,,,,,,
time.n.08,,,,,,,,now,SubOf,en/p88/d2833,,,,,,,,,,,,,,,,,,,,,,,,,
none.n.01,,Sing,,,none,NOUN,NN,book.n.01,EQU,en/p88/d2833,,,,Plur,,,book,NOUN,NNS,,,,,,,,,,,,,,,,
useful.a.01,,,,,useful,ADJ,JJ,time.n.08,AttributeOf,en/p88/d2833,,,,,,,,,,,,,,,,,,,Pos,,,,,,
useful.a.01,,,,,useful,ADJ,JJ,none.n.01,Time,en/p88/d2833,,,,Sing,,,none,NOUN,NN,,,,,,,,,,Pos,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p88/d2972,,,,,,,,,,,,,,,,,,,,,,,,,
have.v.01,,,,,have,VERB,VBD,entity.n.01,Experiencer,en/p88/d2972,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
have.v.01,,,,,have,VERB,VBD,time.n.08,Time,en/p88/d2972,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
have.v.01,,,,,have,VERB,VBD,appendicitis.n.01,Stimulus,en/p88/d2972,Past,Fin,,Sing,,,appendicitis,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p88/d2972,,,,,,,,,,,,,,,,,,,,,,,,,
sling.v.01,,,,,sling,VERB,VBD,time.n.08,Time,en/p88/d1785,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
sling.v.01,,,,,sling,VERB,VBD,bag.n.01,Theme,en/p88/d1785,Past,Fin,,Sing,,,bag,NOUN,NN,Ind,,,,,,,,,,,,,,,
sling.v.01,,,,,sling,VERB,VBD,entity.n.01,Agent,en/p88/d1785,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
sling.v.01,,,,,sling,VERB,VBD,shoulder.n.01,Destination,en/p88/d1785,Past,Fin,,Sing,,,shoulder,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p88/d1785,,,,,,,,,,,,,,,,,,,,,,,,,
bag.n.01,,Sing,,,bag,NOUN,NN,entity.n.01,User,en/p88/d1785,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p88/d1785,,,,,,,,,,,,,,,,,,,,,,,,,
shoulder.n.01,,Sing,,,shoulder,NOUN,NN,entity.n.01,PartOf,en/p88/d1785,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
artist.n.01,,Plur,,,artist,NOUN,NNS,aspire.v.01,EQU,en/p88/d3035,,,,,,,aspire,VERB,VBG,,,,,,,,,Ger,,,,,,,
haunt.v.01,,,,,haunt,VERB,VBN,coffee_shop.n.01,Theme,en/p88/d3035,Past,Part,,Sing,,,shop,NOUN,NN,,,,Pass,,,,,,,,,,,,
haunt.v.01,,,,,haunt,VERB,VBN,artist.n.01,Time,en/p88/d3035,Past,Part,,Plur,,,artist,NOUN,NNS,,,,Pass,,,,,,,,,,,,
haunt.v.01,,,,,haunt,VERB,VBN,time.n.08,Agent,en/p88/d3035,Past,Part,,,,,,,,,,,Pass,,,,,,,,,,,,
time.n.08,,,,,,,,now,Role,en/p88/d3035,,,,,,,,,,,,,,,,,,,,,,,,,
truck_driver.n.01,,Plur,,,driver,NOUN,NNS,two,Quantity,en/p88/d1269,,,,,,,two,,CD,,,,,Card,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p88/d1269,,,,,,,,,,,,,,,,,,,,,,,,,
arrest.v.01,,,,,arrest,VERB,VBN,truck_driver.n.01,Patient,en/p88/d1269,Past,Part,,Plur,,,driver,NOUN,NNS,,,,Pass,,,,,,,,,,,,
arrest.v.01,,,,,arrest,VERB,VBN,time.n.08,Time,en/p88/d1269,Past,Part,,,,,,,,,,,Pass,,,,,,,,,,,,
time.n.08,,,,,,,,now,User,en/p88/d1890,,,,,,,,,,,,,,,,,,,,,,,,,
that.n.01,,Sing,,Dem,that,PRON,DT,time.n.08,Co-Theme,en/p88/d1890,,,,,,,,,,,,,,,,,,,,,,,,,
that.n.01,,Sing,,Dem,that,PRON,DT,bed.n.01,Time,en/p88/d1890,,,,Sing,,,bed,NOUN,NN,,,,,,,,,,,,,,,,
bed.n.01,,Sing,,,bed,NOUN,NN,whose.n.01,EQU,en/p88/d1890,,,,,,Int,whose,PRON,WP$,,,,,,Yes,,,,,,,,,,
jeans.n.01,,Plur,,,jeans,NOUN,NNS,my.n.01,User,en/p88/d1783,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,Yes,,,,,,,,,,
shrank.v.01,,,,,shrank,VERB,VBD,jeans.n.01,Patient,en/p88/d1783,Past,Fin,,Plur,,,jeans,NOUN,NNS,Ind,,,,,,,,,,,,,,,
shrank.v.01,,,,,shrank,VERB,VBD,time.n.08,Time,en/p88/d1783,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
shrank.v.01,,,,,shrank,VERB,VBD,wash.n.01,Location,en/p88/d1783,Past,Fin,,Sing,,,wash,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p88/d1783,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Title,en/p88/d0760,,,,,,,,,,,,,,,,,,,,,,,,,
depart.v.01,,Sing,3,,depart,VERB,VBZ,time.n.08,Theme,en/p88/d0760,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
depart.v.01,,Sing,3,,depart,VERB,VBZ,entity.n.01,Time,en/p88/d0760,Pres,Fin,,Sing,,,Mrs,PROPN,NNP,Ind,,,,,,,,,,,,,,,
depart.v.01,,Sing,3,,depart,VERB,VBZ,entity.n.01,Source,en/p88/d0760,Pres,Fin,,Sing,,,London,PROPN,NNP,Ind,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Mrs,PROPN,NNP,Mrs,EQU,en/p88/d0760,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,London,PROPN,NNP,London,Name,en/p88/d0760,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p88/d2479,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p88/d2479,,,,,,,,,,,,,,,,,,,,,,,,,
knead.v.01,,,,,knead,VERB,VBG,person.n.01,Agent,en/p88/d2479,Pres,Part,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
knead.v.01,,,,,knead,VERB,VBG,time.n.08,Time,en/p88/d2479,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
knead.v.01,,,,,knead,VERB,VBG,dough.n.01,Material,en/p88/d2479,Pres,Part,,Sing,,,dough,NOUN,NN,,,,,,,,,,,,,,,,
belong.v.01,,Sing,3,,belong,VERB,VBZ,book.n.01,Theme,en/p88/d2317,Pres,Fin,,Sing,,,book,NOUN,NN,Ind,,,,,,,,,,,,,,,
belong.v.01,,Sing,3,,belong,VERB,VBZ,time.n.08,Time,en/p88/d2317,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
belong.v.01,,Sing,3,,belong,VERB,VBZ,entity.n.01,Pivot,en/p88/d2317,Pres,Fin,,Sing,,,Tony,PROPN,NNP,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p88/d2317,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tony,PROPN,NNP,Tony,Name,en/p88/d2317,,,,,,,,,,,,,,,,,,,,,,,,,
theirs.n.01,,Sing,3,Prs,theirs,PRON,PRP,suitcase.n.01,Theme,en/p88/d1642,,,,Sing,,,suitcase,NOUN,NN,,,,,,,,,,,,Neut,Yes,,,
theirs.n.01,,Sing,3,Prs,theirs,PRON,PRP,time.n.08,Co-Theme,en/p88/d1642,,,,,,,,,,,,,,,,,,,,,Neut,Yes,,,
time.n.08,,,,,,,,now,User,en/p88/d1642,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p88/d2249,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p88/d2249,,,,,,,,,,,,,,,,,,,,,,,,,
carry.v.01,,,,,carry,VERB,VBG,entity.n.01,Agent,en/p88/d2249,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
carry.v.01,,,,,carry,VERB,VBG,time.n.08,Time,en/p88/d2249,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
carry.v.01,,,,,carry,VERB,VBG,shopping_bag.n.01,Theme,en/p88/d2249,Pres,Part,,Plur,,,bag,NOUN,NNS,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p88/d1374,,,,,,,,,,,,,,,,,,,,,,,,,
break.v.01,,,,,break,VERB,VBG,day.n.01,Theme,en/p88/d1374,Pres,Part,,Sing,,,day,NOUN,NN,,,,,,,,,,,,,,,,
break.v.01,,,,,break,VERB,VBG,time.n.08,Time,en/p88/d1374,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
offer.v.01,,,,,offer,VERB,VBD,i.n.01,Agent,en/p88/d2791,Past,Fin,Acc,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
offer.v.01,,,,,offer,VERB,VBD,person.n.01,Time,en/p88/d2791,Past,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,,
offer.v.01,,,,,offer,VERB,VBD,time.n.08,Beneficiary,en/p88/d2791,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
