from_node_token,from_node_Case,from_node_Number,from_node_Person,from_node_PronType,from_node_lemma,from_node_upos,from_node_xpos,to_node_token,deprel,label,doc_id,from_node_Tense,from_node_VerbForm,to_node_Case,to_node_Number,to_node_Person,to_node_PronType,to_node_lemma,to_node_upos,to_node_xpos,from_node_Mood,to_node_Gender,from_node_Voice,from_node_NumType,from_node_Degree,to_node_Degree,to_node_Poss,to_node_NumType,to_node_Tense,to_node_VerbForm,from_node_Gender,from_node_Poss,to_node_Mood,to_node_Voice,to_node_Foreign
female.n.02,,Sing,,,Tomoyuki,PROPN,NNP,name.n.01,nsubj,Theme,en/p76/d2314,,,,Sing,,,name,NOUN,NN,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p76/d2314,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Name,en/p76/d1751,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p76/d1751,,,,,,,,,,,,,,,,,,,,,,,,
pregnant.a.01,,,,,pregnant,ADJ,JJ,time.n.08,,Time,en/p76/d1751,,,,,,,,,,,,,,Pos,,,,,,,,,,
shine.v.02,,,,,shine,VERB,VBG,sun.n.01,nsubj,Theme,en/p76/d2070,Pres,Part,,Sing,,,sun,NOUN,NN,,,,,,,,,,,,,,,
shine.v.02,,,,,shine,VERB,VBG,time.n.08,,Time,en/p76/d2070,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
name.v.01,,,,,name,VERB,VBN,female.n.02,xcomp,Time,en/p76/d3024,Past,Part,,Sing,,,Jeff,PROPN,NNP,,,Pass,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p56/d1799,,,,,,,,,,,,,,,,,,,,,,,,
rinse.v.03,,,,,rinse,VERB,VBD,female.n.02,nsubj,Agent,en/p56/d1799,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
rinse.v.03,,,,,rinse,VERB,VBD,time.n.08,,Time,en/p56/d1799,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p56/d1799,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p56/d2932,,,,,,,,,,,,,,,,,,,,,,,,
like.v.02,,,,,like,VERB,VBP,time.n.08,,Time,en/p56/d2932,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d2932,,,,,,,,,,,,,,,,,,,,,,,,
play.v.01,,,,,play,VERB,VBG,chess.n.02,obj,Theme,en/p56/d2932,Pres,Part,,Sing,,,chess,NOUN,NN,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p56/d3287,,,,,,,,,,,,,,,,,,,,,,,,
unlock.v.01,,,,,unlock,VERB,VBD,female.n.02,nsubj,Agent,en/p56/d3287,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
unlock.v.01,,,,,unlock,VERB,VBD,time.n.08,,Time,en/p56/d3287,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p56/d3287,,,,,,,,,,,,,,,,,,,,,,,,
briefcase.n.01,,Sing,,,briefcase,NOUN,NN,female.n.02,,User,en/p56/d3287,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,
be.v.02,,Sing,3,,be,VERB,VBZ,time.n.08,,Time,en/p56/d1539,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
be.v.02,,Sing,3,,be,VERB,VBZ,toy_shop.n.01,nsubj,Theme,en/p56/d1539,Pres,Fin,,Sing,,,shop,NOUN,NN,Ind,,,,,,,,,,,,,,
be.v.02,,Sing,3,,be,VERB,VBZ,there.n.01,expl,Location,en/p56/d1539,Pres,Fin,,,,,there,PRON,EX,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d1539,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d1391,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Sid,PROPN,NNP,Sid,,Name,en/p56/d1391,,,,,,,,,,,,,,,,,,,,,,,,
work.v.02,,,,,work,VERB,VB,time.n.08,,Time,en/p56/d1391,,Inf,,,,,,,,,,,,,,,,,,,,,,
work.v.02,,,,,work,VERB,VB,female.n.02,nsubj,Agent,en/p56/d1391,,Inf,,Sing,,,Sid,PROPN,NNP,,,,,,,,,,,,,,,
bath.n.02,,Sing,,,bath,NOUN,NN,cold.a.01,amod,Attribute,en/p56/d2069,,,,,,,cold,ADJ,JJ,,,,,,Pos,,,,,,,,,
refresh.v.02,,,,,refresh,VERB,VBD,time.n.08,,Time,en/p56/d2069,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p56/d2069,,,,,,,,,,,,,,,,,,,,,,,,
this.n.01,,Sing,,Dem,this,PRON,DT,guitar.n.01,nsubj,Co-Theme,en/p56/d0877,,,,Sing,,,guitar,NOUN,NN,,,,,,,,,,,,,,,
this.n.01,,Sing,,Dem,this,PRON,DT,time.n.08,,Time,en/p56/d0877,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d0877,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d3412,,,,,,,,,,,,,,,,,,,,,,,,
vague.a.01,,,,,vague,ADJ,JJ,that.n.01,nsubj,AttributeOf,en/p56/d3412,,,,Sing,,Dem,that,PRON,DT,,,,,Pos,,,,,,,,,,
vague.a.01,,,,,vague,ADJ,JJ,time.n.08,,Time,en/p56/d3412,,,,,,,,,,,,,,Pos,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p56/d3237,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d3237,,,,,,,,,,,,,,,,,,,,,,,,
keep.v.08,,,,,keep,VERB,VBG,person.n.01,nsubj,Agent,en/p56/d3237,Pres,Part,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,
keep.v.08,,,,,keep,VERB,VBG,time.n.08,,Time,en/p56/d3237,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p56/d2856,,,,,,,,,,,,,,,,,,,,,,,,
scratch.v.03,,,,,scratch,VERB,VBD,female.n.02,nsubj,Agent,en/p56/d2856,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
scratch.v.03,,,,,scratch,VERB,VBD,time.n.08,,Time,en/p56/d2856,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p56/d2856,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p56/d0912,,,,,,,,,,,,,,,,,,,,,,,,
understand.v.01,,,,,understand,VERB,VBP,time.n.08,,Time,en/p56/d0912,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d0912,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p56/d1924,,,,,,,,,,,,,,,,,,,,,,,,
return.v.01,,,,,return,VERB,VBD,time.n.08,,Time,en/p56/d1924,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p56/d1924,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,J.F.,PROPN,NNP,J.F.,,Name,en/p56/d3452,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Name,en/p56/d2093,,,,,,,,,,,,,,,,,,,,,,,,
ex-wife.n.01,,Sing,,,ex-wife,NOUN,NN,female.n.02,nsubj,Theme,en/p56/d2093,,,,Sing,,,Mary,PROPN,NNP,,,,,,,,,,,,,,,
ex-wife.n.01,,Sing,,,ex-wife,NOUN,NN,time.n.08,,Time,en/p56/d2093,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d2093,,,,,,,,,,,,,,,,,,,,,,,,
amused.a.01,,,,,amused,VERB,VBN,person.n.01,nsubj:pass,Experiencer,en/p56/d3328,Past,Part,Nom,Plur,3,Prs,they,PRON,PRP,,,Pass,,,,,,,,,,,,
amused.a.01,,,,,amused,VERB,VBN,time.n.08,,Time,en/p56/d3328,Past,Part,,,,,,,,,,Pass,,,,,,,,,,,,
female.n.02,,Sing,,,Einstein,PROPN,NNP,Einstein,,Name,en/p56/d1392,,,,,,,,,,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VB,how.r.01,advmod,Manner,en/p56/d1392,,Inf,,,,Int,how,ADV,WRB,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VB,time.n.08,,Time,en/p56/d1392,,Inf,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Dan,PROPN,NNP,Dan,,Name,en/p56/d2105,,,,,,,,,,,,,,,,,,,,,,,,
drive.v.01,,,,,drive,VERB,VBD,female.n.02,nsubj,Agent,en/p56/d2105,Past,Fin,,Sing,,,Dan,PROPN,NNP,Ind,,,,,,,,,,,,,,
drive.v.01,,,,,drive,VERB,VBD,time.n.08,,Time,en/p56/d2105,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p56/d2105,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p56/d1994,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d1994,,,,,,,,,,,,,,,,,,,,,,,,
messy.a.01,,,,,messy,ADJ,JJ,person.n.01,nsubj,AttributeOf,en/p56/d1994,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,Pos,,,,,,,,,,
messy.a.01,,,,,messy,ADJ,JJ,time.n.08,,Time,en/p56/d1994,,,,,,,,,,,,,,Pos,,,,,,,,,,
die.v.01,,,,,die,VERB,VBD,time.n.08,,Time,en/p56/d2205,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p56/d2205,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d3093,,,,,,,,,,,,,,,,,,,,,,,,
strange.a.01,,,,,strange,ADJ,JJ,person.n.01,nsubj,AttributeOf,en/p56/d3093,,,Nom,Sing,3,Prs,it,PRON,PRP,,Neut,,,Pos,,,,,,,,,,
strange.a.01,,,,,strange,ADJ,JJ,time.n.08,,Time,en/p56/d3093,,,,,,,,,,,,,,Pos,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d1641,,,,,,,,,,,,,,,,,,,,,,,,
red.a.01,,,,,red,ADJ,JJ,time.n.08,,Time,en/p56/d1641,,,,,,,,,,,,,,Pos,,,,,,,,,,
sleep.v.01,,Sing,3,,sleep,VERB,VBD,male.n.02,nsubj,Agent,en/p56/d2410,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,
sleep.v.01,,Sing,3,,sleep,VERB,VBD,time.n.08,,Time,en/p56/d2410,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p56/d2410,,,,,,,,,,,,,,,,,,,,,,,,
this.n.01,,Sing,,Dem,this,PRON,DT,car.n.01,nsubj,Co-Theme,en/p56/d0949,,,,Sing,,,car,NOUN,NN,,,,,,,,,,,,,,,
this.n.01,,Sing,,Dem,this,PRON,DT,time.n.08,,Time,en/p56/d0949,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d0949,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p56/d2208,,,,,,,,,,,,,,,,,,,,,,,,
suffer.v.02,,,,,suffer,VERB,VB,time.n.08,,Time,en/p56/d2208,,Inf,,,,,,,,,,,,,,,,,,,,,,
brag.v.01,,Sing,3,,brag,VERB,VBD,female.n.02,nsubj,Agent,en/p56/d1572,Past,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,
brag.v.01,,Sing,3,,brag,VERB,VBD,time.n.08,,Time,en/p56/d1572,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p56/d1572,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,John,PROPN,NNP,John,,Name,en/p56/d1735,,,,,,,,,,,,,,,,,,,,,,,,
accompany.v.03,,,,,accompany,VERB,VBD,female.n.02,nsubj,Agent,en/p56/d1735,Past,Fin,,Sing,,,John,PROPN,NNP,Ind,,,,,,,,,,,,,,
accompany.v.03,,,,,accompany,VERB,VBD,time.n.08,,Time,en/p56/d1735,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p56/d1735,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Name,en/p56/d1735,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,John,PROPN,NNP,John,,Name,en/p56/d1396,,,,,,,,,,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VB,how.r.01,advmod,Manner,en/p56/d1396,,Inf,,,,Int,how,ADV,WRB,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VB,time.n.08,,Time,en/p56/d1396,,Inf,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Muhammad,PROPN,NNP,Muhammad,,Name,en/p56/d2046,,,,,,,,,,,,,,,,,,,,,,,,
boxer.n.01,,Sing,,,boxer,NOUN,NN,female.n.02,nsubj,Theme,en/p56/d2046,,,,Sing,,,Muhammad,PROPN,NNP,,,,,,,,,,,,,,,
boxer.n.01,,Sing,,,boxer,NOUN,NN,time.n.08,,Time,en/p56/d2046,,,,,,,,,,,,,,,,,,,,,,,,
nut.n.01,,Plur,,,nut,NOUN,NNS,female.n.02,nmod:poss,Time,en/p56/d3512,,,,Sing,,,Joe,PROPN,NNP,,,,,,,,,,,,,,,
repair.v.01,,,,,repair,VERB,VBN,time.n.08,,Time,en/p56/d3314,Past,Part,,,,,,,,,,Pass,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d2288,,,,,,,,,,,,,,,,,,,,,,,,
blow.v.02,,,,,blow,VERB,VBG,wind.n.01,nsubj,Theme,en/p56/d2288,Pres,Part,,Sing,,,wind,NOUN,NN,,,,,,,,,,,,,,,
blow.v.02,,,,,blow,VERB,VBG,time.n.08,,Time,en/p56/d2288,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p56/d1627,,,,,,,,,,,,,,,,,,,,,,,,
like.v.02,,,,,like,VERB,VBP,time.n.08,,Time,en/p56/d1627,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d1627,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p56/d2420,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d2420,,,,,,,,,,,,,,,,,,,,,,,,
use.v.01,,,,,use,VERB,VB,person.n.01,nsubj,Agent,en/p56/d2420,,Inf,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,
use.v.01,,,,,use,VERB,VB,time.n.08,,Time,en/p56/d2420,,Inf,,,,,,,,,,,,,,,,,,,,,,
use.v.01,,,,,use,VERB,VB,birth_control.n.01,obj,Theme,en/p56/d2420,,Inf,,Sing,,,control,NOUN,NN,,,,,,,,,,,,,,,
coach.v.01,,Sing,3,,coach,VERB,VBZ,who.n.01,nsubj,Agent,en/p56/d1660,Pres,Fin,,,,Int,who,PRON,WP,Ind,,,,,,,,,,,,,,
coach.v.01,,Sing,3,,coach,VERB,VBZ,time.n.08,,Time,en/p56/d1660,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d1660,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p56/d2630,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d2630,,,,,,,,,,,,,,,,,,,,,,,,
allergic.a.02,,,,,allergic,ADJ,JJ,time.n.08,,Time,en/p56/d2630,,,,,,,,,,,,,,Pos,,,,,,,,,,
allergic.a.02,,,,,allergic,ADJ,JJ,pollen.n.01,obl,Stimulus,en/p56/d2630,,,,Sing,,,pollen,NOUN,NN,,,,,Pos,,,,,,,,,,
stink.v.02,,Sing,3,,stink,VERB,VBZ,time.n.08,,Time,en/p56/d2013,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d2013,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Plur,1,Prs,we,PRON,PRP,speaker,,EQU,en/p56/d1914,,,,,,,,,,,,,,,,,,,,,,,,
buy.v.01,,Plur,1,,buy,VERB,VBP,person.n.01,nsubj,Agent,en/p56/d1914,Pres,Fin,Nom,Plur,1,Prs,we,PRON,PRP,Ind,,,,,,,,,,,,,,
buy.v.01,,Plur,1,,buy,VERB,VBP,time.n.08,,Time,en/p56/d1914,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
buy.v.01,,Plur,1,,buy,VERB,VBP,CD.n.01,obj,Theme,en/p56/d1914,Pres,Fin,,Plur,,,CD,NOUN,NNS,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d1914,,,,,,,,,,,,,,,,,,,,,,,,
trick.v.01,,,,,trick,VERB,VBD,male.n.02,nsubj,Agent,en/p56/d3290,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,
trick.v.01,,,,,trick,VERB,VBD,person.n.01,obj,Time,en/p56/d3290,Past,Fin,Acc,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,
where.r.01,,,,Int,where,ADV,WRB,time.n.08,,Time,en/p56/d0785,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p56/d0785,,,,,,,,,,,,,,,,,,,,,,,,
approach.v.01,,,,,approach,VERB,VBG,typhoon.n.01,nsubj,Theme,en/p56/d3241,Pres,Part,,Sing,,,typhoon,NOUN,NN,,,,,,,,,,,,,,,
approach.v.01,,,,,approach,VERB,VBG,female.n.02,obj,Time,en/p56/d3241,Pres,Part,,Sing,,,Japan,PROPN,NNP,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p56/d1961,,,,,,,,,,,,,,,,,,,,,,,,
use.v.01,,,,,use,VERB,VBN,time.n.08,,Time,en/p56/d1961,Past,Part,,,,,,,,,,Pass,,,,,,,,,,,,
use.v.01,,,,,use,VERB,VBN,noise.n.01,obl,Theme,en/p56/d1961,Past,Part,,Sing,,,noise,NOUN,NN,,,Pass,,,,,,,,,,,,
compose.v.02,,,,,compose,VERB,VBN,committee.n.01,nsubj:pass,Theme,en/p20/d0238,Past,Part,,Sing,,,committee,NOUN,NN,,,Pass,,,,,,,,,,,,
compose.v.02,,,,,compose,VERB,VBN,time.n.08,,Time,en/p20/d0238,Past,Part,,,,,,,,,,Pass,,,,,,,,,,,,
man.n.01,,Plur,,,man,NOUN,NNS,woman.n.01,conj,Sub,en/p20/d0238,,,,Plur,,,woman,NOUN,NNS,,,,,,,,,,,,,,,
suck.v.04,,Sing,3,,suck,VERB,VBZ,time.n.08,,Time,en/p20/d2106,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p20/d2106,,,,,,,,,,,,,,,,,,,,,,,,
hit.v.02,,Sing,3,,hit,VERB,VBD,ball.n.01,nsubj,Theme,en/p20/d3437,Past,Fin,,Sing,,,ball,NOUN,NN,Ind,,,,,,,,,,,,,,
hit.v.02,,Sing,3,,hit,VERB,VBD,time.n.08,,Time,en/p20/d3437,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p20/d3437,,,,,,,,,,,,,,,,,,,,,,,,
stop.v.02,,,,,stop,VERB,VBD,time.n.08,,Time,en/p20/d3225,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p20/d3225,,,,,,,,,,,,,,,,,,,,,,,,
swim.v.01,,,,,swim,VERB,VBG,time.n.08,,Time,en/p20/d1519,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p20/d0768,,,,,,,,,,,,,,,,,,,,,,,,
infinite.a.01,,,,,infinite,ADJ,JJ,universe.n.01,nsubj,AttributeOf,en/p20/d0768,,,,Sing,,,universe,NOUN,NN,,,,,Pos,,,,,,,,,,
infinite.a.01,,,,,infinite,ADJ,JJ,time.n.08,,Time,en/p20/d0768,,,,,,,,,,,,,,Pos,,,,,,,,,,
nurse.n.01,,Sing,,,nurse,NOUN,NN,female.n.02,nsubj,Theme,en/p20/d1760,,,Nom,Sing,3,Prs,she,PRON,PRP,,Fem,,,,,,,,,,,,,
nurse.n.01,,Sing,,,nurse,NOUN,NN,time.n.08,,Time,en/p20/d1760,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p20/d1760,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p20/d2785,,,,,,,,,,,,,,,,,,,,,,,,
drinkable.a.01,,,,,drinkable,ADJ,JJ,time.n.08,,Time,en/p20/d2785,,,,,,,,,,,,,,Pos,,,,,,,,,,
female.n.02,,Sing,,,Australia,PROPN,NNP,Australia,,Name,en/p20/d2785,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p20/d3511,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p20/d3511,,,,,,,,,,,,,,,,,,,,,,,,
peel.v.01,,,,,peel,VERB,VBG,person.n.01,nsubj,Agent,en/p20/d3511,Pres,Part,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,
peel.v.01,,,,,peel,VERB,VBG,time.n.08,,Time,en/p20/d3511,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
celery.n.01,,Sing,,,celery,NOUN,NN,potato.n.01,conj,Sub,en/p20/d3511,,,,Plur,,,potato,NOUN,NNS,,,,,,,,,,,,,,,
need.v.01,,Sing,3,,need,VERB,VBZ,time.n.08,,Time,en/p20/d0866,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
need.v.01,,Sing,3,,need,VERB,VBZ,umbrella.n.01,obj,Theme,en/p20/d0866,Pres,Fin,,Sing,,,umbrella,NOUN,NN,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p20/d0866,,,,,,,,,,,,,,,,,,,,,,,,
acquaintance.n.03,,Sing,,,acquaintance,NOUN,NN,female.n.02,nsubj,Theme,en/p20/d2766,,,,Sing,,,Mr.,PROPN,NNP,,,,,,,,,,,,,,,
acquaintance.n.03,,Sing,,,acquaintance,NOUN,NN,time.n.08,,Time,en/p20/d2766,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p20/d2766,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p20/d0851,,,,,,,,,,,,,,,,,,,,,,,,
blow.v.02,,,,,blow,VERB,VBG,wind.n.01,nsubj,Theme,en/p20/d0851,Pres,Part,,Sing,,,wind,NOUN,NN,,,,,,,,,,,,,,,
blow.v.02,,,,,blow,VERB,VBG,time.n.08,,Time,en/p20/d0851,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
look.v.01,,,,,look,VERB,VBD,tiger_cub.n.01,nsubj,Theme,en/p20/d2342,Past,Fin,,Sing,,,cub,NOUN,NN,Ind,,,,,,,,,,,,,,
watch.v.03,,,,,watch,VERB,VBD,time.n.08,,Time,en/p20/d2562,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
watch.v.03,,,,,watch,VERB,VBD,game.n.01,obj,Theme,en/p20/d2562,Past,Fin,,Sing,,,game,NOUN,NN,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p20/d2562,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p20/d0943,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p20/d0943,,,,,,,,,,,,,,,,,,,,,,,,
short.a.03,,,,,short,ADJ,JJ,time.n.08,,Time,en/p20/d0943,,,,,,,,,,,,,,Pos,,,,,,,,,,
short.a.03,,,,,short,ADJ,JJ,person.n.01,nsubj,AttributeOf,en/p20/d0943,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,Pos,,,,,,,,,,
short.a.03,,,,,short,ADJ,JJ,very.r.01,advmod,Degree,en/p20/d0943,,,,,,,very,ADV,RB,,,,,Pos,,,,,,,,,,
jealous.a.01,,,,,jealous,ADJ,JJ,time.n.08,,Time,en/p20/d3193,,,,,,,,,,,,,,Pos,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p20/d3007,,,,,,,,,,,,,,,,,,,,,,,,
make.v.06,,,,,make,VERB,VBD,person.n.01,nsubj,Agent,en/p20/d3007,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,
make.v.06,,,,,make,VERB,VBD,time.n.08,,Time,en/p20/d3007,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p20/d3007,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p20/d1539,,,,,,,,,,,,,,,,,,,,,,,,
sit.v.01,,,,,sit,VERB,VBG,time.n.08,,Time,en/p20/d1539,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p20/d3319,,,,,,,,,,,,,,,,,,,,,,,,
smashed.a.01,,,,,smashed,VERB,VBN,time.n.08,,Time,en/p20/d3319,Past,Part,,,,,,,,,,Pass,,,,,,,,,,,,
person.n.01,Nom,Plur,1,Prs,we,PRON,PRP,speaker,,EQU,en/p20/d2365,,,,,,,,,,,,,,,,,,,,,,,,
consult.v.01,,,,,consult,VERB,VBD,person.n.01,nsubj,Agent,en/p20/d2365,Past,Fin,Nom,Plur,1,Prs,we,PRON,PRP,Ind,,,,,,,,,,,,,,
consult.v.01,,,,,consult,VERB,VBD,time.n.08,,Time,en/p20/d2365,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
