from_node_token,from_node_Mood,from_node_Number,from_node_Person,from_node_Tense,from_node_VerbForm,from_node_lemma,from_node_upos,from_node_xpos,to_node_token,to_node_Case,to_node_Gender,to_node_Number,to_node_Person,to_node_PronType,to_node_lemma,to_node_upos,to_node_xpos,deprel,label,doc_id,from_node_Case,from_node_PronType,from_node_Reflex,from_node_NumType,from_node_Gender,to_node_NumType,to_node_Definite,to_node_Polarity
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d0877,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d2544,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p03/d2544,Dat,Prs,,,,,,
tun_weh.v.01,Ind,Sing,3,Pres,Fin,tun,VERB,VVFIN,person.n.01,Dat,,Sing,1,Prs,ich,PRON,PPER,iobj,Time,de/p03/d2544,,,,,,,,
meauen.v.01,Ind,Sing,3,Pres,Fin,meauen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p03/d1867,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d1867,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d1775,,,,,,,,
legen.v.01,Ind,Sing,3,Past,Fin,legen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p03/d2659,,,,,,,,
legen.v.01,Ind,Sing,3,Past,Fin,legen,VERB,VVFIN,Tisch.n.01,Acc,Masc,Sing,,,Tisch,NOUN,NN,obl,Theme,de/p03/d2659,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p03/d2659,,,,,,,,
verschütten.v.01,Ind,Sing,3,Past,Fin,verschütten,VERB,VVFIN,Milch.n.01,Acc,Fem,Sing,,,Milch,NOUN,NN,obj,Theme,de/p03/d0925,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d3034,,,,,,,,
person.n.01,,Plur,1,,,wir,PRON,PPER,speaker,,,,,,,,,,EQU,de/p03/d3034,Nom,Prs,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d1876,,,,,,,,
person.n.01,,Sing,1,,,du,PRON,PRF,speaker,,,,,,,,,,EQU,de/p03/d1876,Acc,Prs,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d2769,,,,,,,,
schicken.a.01,,,,,,schicken,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p03/d2769,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d2059,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p03/d2059,Nom,Prs,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d2002,,,,,,,,
stockbetrunken.v.01,,,,,Inf,stockbetrunken,VERB,VVINF,time.n.08,,,,,,,,,,Time,de/p03/d2002,,,,,,,,
brauen.v.01,Ind,Sing,3,Past,Fin,brauen,VERB,VVFIN,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,Agent,de/p03/d0884,,,,,,,,
brauen.v.01,Ind,Sing,3,Past,Fin,brauen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p03/d0884,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p03/d0884,,,,,,,,
vergeben.v.01,Ind,Sing,3,Past,Fin,vergeben,VERB,VVFIN,female.n.02,Nom,Fem,Sing,3,Prs,Sie|sie,PRON,PPER,nsubj,Agent,de/p03/d2290,,,,,,,,
vergeben.v.01,Ind,Sing,3,Past,Fin,vergeben,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p03/d2290,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p03/d2290,,,,,,,,
klopfen.v.01,Ind,Sing,3,Past,Fin,klopfen,VERB,VVFIN,Sohn.n.01,Dat,Masc,Sing,,,Sohn,NOUN,NN,iobj,Agent,de/p03/d2790,,,,,,,,
klopfen.v.01,Ind,Sing,3,Past,Fin,klopfen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p03/d2790,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p03/d2790,,,,,,,,
nachlassen.v.01,,,,,Inf,nachlassen,VERB,VVINF,Schmerz.n.01,Nom,Masc,Sing,,,Schmerz,NOUN,NN,nsubj:pass,Theme,de/p03/d2393,,,,,,,,
nachlassen.v.01,,,,,Inf,nachlassen,VERB,VVINF,time.n.08,,,,,,,,,,Time,de/p03/d2393,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d3349,,,,,,,,
lassen.v.01,,,,,Part,lassen,VERB,VVPP,Buch.n.01,Acc,Neut,Sing,,,Buch,NOUN,NN,obj,Theme,de/p03/d3349,,,,,,,,
female.n.02,,Sing,,,,Tom,PROPN,NE,Tom,,,,,,,,,,Name,de/p03/d2363,Nom,,,,Masc,,,
schäkern.v.01,Ind,Sing,3,Past,Fin,schäkern,VERB,VVFIN,female.n.02,Nom,Masc,Sing,,,Tom,PROPN,NE,nsubj,Agent,de/p03/d2363,,,,,,,,
lernen.v.01,Ind,Sing,3,Pres,Fin,lernen,VERB,VVFIN,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,Agent,de/p03/d0880,,,,,,,,
lernen.v.01,Ind,Sing,3,Pres,Fin,lernen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p03/d0880,,,,,,,,
lernen.v.01,Ind,Sing,3,Pres,Fin,lernen,VERB,VVFIN,Chinesisch.n.01,Acc,Neut,Sing,,,Chinesisch,NOUN,NN,obj,Theme,de/p03/d0880,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d0880,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d2294,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p03/d2294,Nom,Prs,,,,,,
hängen.v.01,Ind,Plur,3,Pres,Fin,hängen,VERB,VVFIN,Wolke.n.01,Nom,Fem,Plur,,,Wolke,NOUN,NN,nsubj,Theme,de/p03/d3144,,,,,,,,
hängen.v.01,Ind,Plur,3,Pres,Fin,hängen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p03/d3144,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d3144,,,,,,,,
fassen.v.01,Ind,Sing,3,Past,Fin,fassen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p03/d1740,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p03/d1740,,,,,,,,
entfernen.v.01,Ind,Sing,3,Past,Fin,entfernen,VERB,VVFIN,Splitter.n.01,Acc,Masc,Sing,,,Splitter,NOUN,NN,obj,Theme,de/p03/d1674,,,,,,,,
female.n.02,,Sing,,,,Maria,PROPN,NE,Marias,,,,,,,,,,Name,de/p03/d1674,Gen,,,,Masc,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p78/d2438,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p78/d2438,Nom,Prs,,,,,,
besiegen.v.01,Ind,Sing,3,Past,Fin,besiegen,VERB,VVFIN,Damespiel.n.01,Dat,Neut,Sing,,,Damespiel,NOUN,NN,obl,Theme,de/p78/d3233,,,,,,,,
female.n.02,,Sing,,,,Mary,PROPN,NE,Mary,,,,,,,,,,Name,de/p78/d3233,Acc,,,,Fem,,,
Kinderspiel.n.01,,Sing,,,,Kinderspiel,NOUN,NN,der.n.01,Nom,Neut,Sing,,Dem,der,PRON,PDS,nsubj,Theme,de/p78/d3301,Nom,,,,Neut,,,
Kinderspiel.n.01,,Sing,,,,Kinderspiel,NOUN,NN,time.n.08,,,,,,,,,,Time,de/p78/d3301,Nom,,,,Neut,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p78/d3358,,,,,,,,
ticken.v.01,Ind,Sing,3,Pres,Fin,ticken,VERB,VVFIN,Uhr.n.01,Nom,Fem,Sing,,,Uhr,NOUN,NN,nsubj,Theme,de/p78/d1568,,,,,,,,
ticken.v.01,Ind,Sing,3,Pres,Fin,ticken,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p78/d1568,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p78/d1568,,,,,,,,
greifen_an.v.01,Ind,Plur,3,Past,Fin,greifen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p78/d3210,,,,,,,,
klein.a.01,,,,,,klein,ADJ,ADJD,Katze.n.01,Nom,Fem,Sing,,,Katze,NOUN,NN,nsubj,AttributeOf,de/p78/d3470,,,,,,,,
klein.a.01,,,,,,klein,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p78/d3470,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p78/d3470,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p78/d1419,,,,,,,,
female.n.02,,Sing,,,,Syrien,PROPN,NE,Syrien,,,,,,,,,,Name,de/p78/d1783,Dat,,,,Neut,,,
liegen.v.01,Ind,Sing,3,Pres,Fin,liegen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p78/d1783,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p78/d1783,,,,,,,,
female.n.02,,Sing,,,,Damaskus,PROPN,NE,Damaskus,,,,,,,,,,Name,de/p78/d1783,Nom,,,,Neut,,,
amüsieren.v.01,Ind,Plur,3,Past,Fin,amüsieren,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p78/d2244,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p78/d2244,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p78/d0865,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p78/d0865,Nom,Prs,,,,,,
hungrig.a.01,,,,,,hungrig,ADJ,ADJD,sehr.r.01,,,,,,sehr,ADV,ADV,advmod,Degree,de/p78/d0865,,,,,,,,
Zahnarzt.n.01,,Sing,,,,Zahnarzt,NOUN,NN,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,Theme,de/p78/d2626,Nom,,,,Masc,,,
gewinnen.v.01,Ind,Sing,3,Past,Fin,gewinnen,VERB,VVFIN,female.n.02,Nom,Fem,Sing,3,Prs,Sie|sie,PRON,PPER,nsubj,Agent,de/p78/d3312,,,,,,,,
gewinnen.v.01,Ind,Sing,3,Past,Fin,gewinnen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p78/d3312,,,,,,,,
gewinnen.v.01,Ind,Sing,3,Past,Fin,gewinnen,VERB,VVFIN,Silbermedaille.n.01,Acc,Fem,Sing,,,Silbermedaille,NOUN,NN,obj,Theme,de/p78/d3312,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p78/d3312,,,,,,,,
müde.a.01,,,,,,müde,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p14/d2118,,,,,,,,
female.n.02,,Sing,,,,Maria,PROPN,NE,Maria,,,,,,,,,,Name,de/p14/d1811,Nom,,,,Fem,,,
female.n.02,,Sing,,,,Johannes,PROPN,NE,Johannes,,,,,,,,,,Name,de/p14/d1811,Nom,,,,Masc,,,
female.n.02,,Sing,,,,Tom,PROPN,NE,female.n.02,Nom,Fem,Sing,,,Maria,PROPN,NE,conj,Sub,de/p14/d1811,Nom,,,,Masc,,,
female.n.02,,Sing,,,,Tom,PROPN,NE,female.n.02,Nom,Masc,Sing,,,Johannes,PROPN,NE,conj,Sub,de/p14/d1811,Nom,,,,Masc,,,
spielen.v.01,Ind,Plur,3,Past,Fin,spielen,VERB,VVFIN,female.n.02,Nom,Masc,Sing,,,Tom,PROPN,NE,nsubj,Agent,de/p14/d1811,,,,,,,,
spielen.v.01,Ind,Plur,3,Past,Fin,spielen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p14/d1811,,,,,,,,
spielen.v.01,Ind,Plur,3,Past,Fin,spielen,VERB,VVFIN,Fange.n.01,Dat,Fem,Plur,,,Fange,NOUN,NN,obj,Theme,de/p14/d1811,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p14/d1811,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p14/d2981,,,,,,,,
alt.a.01,,,,,,alt,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p14/d2981,,,,,,,,
female.n.02,,Sing,,,,Moskau,PROPN,NE,Moskau,,,,,,,,,,Name,de/p14/d0716,Dat,,,,Neut,,,
female.n.02,,Sing,,,,Vladislav,PROPN,NE,Vladislav,,,,,,,,,,Name,de/p14/d0716,Nom,,,,Masc,,,
ermorden.v.01,,,,,Part,ermorden,VERB,VVPP,time.n.08,,,,,,,,,,Time,de/p14/d0716,,,,,,,,
sehen.v.01,,,,,Part,sehen,VERB,VVPP,time.n.08,,,,,,,,,,Time,de/p14/d2982,,,,,,,,
schnitzen.v.01,Ind,Sing,3,Past,Fin,schnitzen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p14/d1589,,,,,,,,
schnitzen.v.01,Ind,Sing,3,Past,Fin,schnitzen,VERB,VVFIN,Junge.n.01,Nom,Masc,Sing,,,Junge,NOUN,NN,nsubj,Theme,de/p14/d1589,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p14/d1589,,,,,,,,
female.n.02,,Sing,,,,Kasachstan,PROPN,NE,Kasachstan,,,,,,,,,,Name,de/p14/d0713,Acc,,,,Neut,,,
Handschrift.n.01,,Sing,,,,Handschrift,NOUN,NN,der.n.01,Nom,Neut,Sing,,Dem,der,PRON,PDS,nsubj,Theme,de/p14/d2439,Nom,,,,Fem,,,
Handschrift.n.01,,Sing,,,,Handschrift,NOUN,NN,time.n.08,,,,,,,,,,Time,de/p14/d2439,Nom,,,,Fem,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p14/d2439,,,,,,,,
wegtransportieren.v.01,,,,,Part,wegtransportieren,VERB,VVPP,Verletzte.n.01,Nom,,Plur,,,Verletzte,NOUN,NN,nsubj:pass,Theme,de/p14/d1619,,,,,,,,
wegtransportieren.v.01,,,,,Part,wegtransportieren,VERB,VVPP,time.n.08,,,,,,,,,,Time,de/p14/d1619,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p14/d0951,,,,,,,,
alt.a.01,,,,,,alt,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p14/d0951,,,,,,,,
female.n.02,,Sing,,,,Maria,PROPN,NE,Maria,,,,,,,,,,Name,de/p14/d1912,Nom,,,,Fem,,,
female.n.02,,Sing,,,,Tom,PROPN,NE,female.n.02,Nom,Fem,Sing,,,Maria,PROPN,NE,conj,Sub,de/p14/d1912,Nom,,,,Masc,,,
spielen.v.01,Ind,Plur,3,Pres,Fin,spielen,VERB,VVFIN,female.n.02,Nom,Masc,Sing,,,Tom,PROPN,NE,nsubj,Agent,de/p14/d1912,,,,,,,,
spielen.v.01,Ind,Plur,3,Pres,Fin,spielen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p14/d1912,,,,,,,,
spielen.v.01,Ind,Plur,3,Pres,Fin,spielen,VERB,VVFIN,Pfeilewerfen.n.01,Acc,Masc,Plur,,,Pfeilewerfen,NOUN,NN,obj,Theme,de/p14/d1912,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p14/d1912,,,,,,,,
female.n.02,,Sing,,,,Maria,PROPN,NE,Maria,,,,,,,,,,Name,de/p14/d1544,Nom,,,,Fem,,,
female.n.02,,Sing,,,,Tom,PROPN,NE,female.n.02,Nom,Fem,Sing,,,Maria,PROPN,NE,conj,Sub,de/p14/d1544,Nom,,,,Masc,,,
spielen.v.01,Ind,Plur,3,Past,Fin,spielen,VERB,VVFIN,female.n.02,Nom,Masc,Sing,,,Tom,PROPN,NE,nsubj,Agent,de/p14/d1544,,,,,,,,
spielen.v.01,Ind,Plur,3,Past,Fin,spielen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p14/d1544,,,,,,,,
spielen.v.01,Ind,Plur,3,Past,Fin,spielen,VERB,VVFIN,Dame.n.01,Acc,Fem,Sing,,,Dame,NOUN,NN,obj,Theme,de/p14/d1544,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p14/d1544,,,,,,,,
lieben.v.01,Ind,Sing,3,Pres,Fin,lieben,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p14/d1740,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p14/d1740,,,,,,,,
female.n.02,,Sing,,,,Mary,PROPN,NE,Mary,,,,,,,,,,Name,de/p58/d1540,Acc,,,,Fem,,,
kosten.v.01,Ind,Plur,3,Pres,Fin,kosten,VERB,VVFIN,Zigarre.n.01,Nom,Fem,Plur,,,Zigarre,NOUN,NN,nsubj,Theme,de/p58/d0861,,,,,,,,
kosten.v.01,Ind,Plur,3,Pres,Fin,kosten,VERB,VVFIN,female.n.02,Acc,Fem,Plur,,,Mark,PROPN,NN,obj,Time,de/p58/d0861,,,,,,,,
female.n.02,,Sing,,,,Mona,PROPN,NE,Mona,,,,,,,,,,Name,de/p58/d2224,Nom,,,,Fem,,,
female.n.02,,Sing,,,,Leonardo,PROPN,NE,Leonardo,,,,,,,,,,Name,de/p58/d2224,Dat,,,,Masc,,,
malen.v.01,,,,,Part,malen,VERB,VVPP,time.n.08,,,,,,,,,,Time,de/p58/d2224,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p58/d2213,,,,,,,,
köstlich.a.01,,,,,,köstlich,ADJ,ADJD,Kuchen.n.01,Nom,Masc,Sing,,,Kuchen,NOUN,NN,nsubj,AttributeOf,de/p58/d2213,,,,,,,,
köstlich.a.01,,,,,,köstlich,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p58/d2213,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p58/d3426,,,,,,,,
breit.a.01,,,,,,breit,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p58/d3317,,,,,,,,
springen.v.01,Ind,Sing,3,Past,Fin,springen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p58/d3316,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p58/d3316,,,,,,,,
gehören.v.01,Ind,Sing,3,Pres,Fin,gehören,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p58/d2476,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p58/d2476,,,,,,,,
treten.v.01,,,,,Part,treten,VERB,VVPP,time.n.08,,,,,,,,,,Time,de/p58/d2610,,,,,,,,
besoffen.a.01,,,,,,besoffen,ADJ,ADJD,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,AttributeOf,de/p58/d3249,,,,,,,,
besoffen.a.01,,,,,,besoffen,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p58/d3249,,,,,,,,
besoffen.a.01,,,,,,besoffen,ADJ,ADJD,voll.r.01,,,,,,voll,ADV,ADJD,advmod,Degree,de/p58/d3249,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p58/d2072,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p58/d2950,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p58/d2950,Nom,Prs,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p58/d0904,,,,,,,,
normal.a.01,,,,,,normal,ADJ,ADJD,der.n.01,Nom,Neut,Sing,,Dem,der,PRON,PDS,nsubj,AttributeOf,de/p58/d0904,,,,,,,,
normal.a.01,,,,,,normal,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p58/d0904,,,,,,,,
kaltstellen.v.01,,,,,Part,kaltstellen,VERB,VVPP,female.n.02,Nom,Masc,Sing,,,Tom,PROPN,NE,nsubj:pass,Time,de/p18/d3488,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p18/d1618,,,,,,,,
groß.a.01,,,,,,groß,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p18/d1618,,,,,,,,
lecken.v.01,Ind,Sing,3,Pres,Fin,lecken,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p18/d0895,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p18/d0895,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p18/d1661,Nom,Prs,,,,,,
führen_an.v.01,Ind,Sing,3,Past,Fin,führen,VERB,VVFIN,Liste.n.01,Acc,Fem,Sing,,,Liste,NOUN,NN,obj,Theme,de/p18/d3346,,,,,,,,
führen_an.v.01,Ind,Sing,3,Past,Fin,führen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p18/d3346,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p18/d3346,,,,,,,,
berechnen.v.01,Ind,Sing,3,Past,Fin,berechnen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p18/d1708,,,,,,,,
berechnen.v.01,Ind,Sing,3,Past,Fin,berechnen,VERB,VVFIN,Feier.n.01,Acc,Fem,Sing,,,Feier,NOUN,NN,obl,Theme,de/p18/d1708,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p18/d1708,,,,,,,,
befreit.v.01,Ind,Plur,3,Pres,Fin,befreit,VERB,VVFIN,person.n.01,Nom,,Plur,3,Prs,Sie|sie,PRON,PPER,nsubj,Agent,de/p18/d2865,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p18/d2702,,,,,,,,
waren.v.01,Ind,Sing,1,Pres,Fin,waren,VERB,VVFIN,Telefonanruf.n.01,Acc,Masc,Sing,,,Telefonanruf,NOUN,NN,obl,Theme,de/p18/d2702,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p18/d2702,Nom,Prs,,,,,,
vermuten.v.01,,,,,Part,vermuten,VERB,VVPP,niemand.n.01,Nom,,Sing,,Ind,niemand,PRON,PIS,nsubj,Agent,de/p18/d3139,,,,,,,Ind,
vermuten.v.01,,,,,Part,vermuten,VERB,VVPP,time.n.08,,,,,,,,,,Time,de/p18/d3139,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p18/d1888,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p18/d1888,Nom,Prs,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p18/d2531,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p18/d2531,Nom,Prs,,,,,,
pfeffen.v.01,Ind,Sing,3,Past,Fin,pfeffen,VERB,VVFIN,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,Agent,de/p18/d0891,,,,,,,,
pfeffen.v.01,Ind,Sing,3,Past,Fin,pfeffen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p18/d0891,,,,,,,,
pfeffen.v.01,Ind,Sing,3,Past,Fin,pfeffen,VERB,VVFIN,Liedchen.n.01,Acc,Neut,Sing,,,Liedchen,NOUN,NN,obj,Theme,de/p18/d0891,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p18/d0891,,,,,,,,
gehen.v.01,Ind,Plur,3,Past,Fin,gehen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p18/d1454,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p18/d1454,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p18/d2734,,,,,,,,
Zigarre.n.01,,Sing,,,,Zigarre,NOUN,NN,time.n.08,,,,,,,,,,Time,de/p18/d0923,Nom,,,,Fem,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p18/d0923,,,,,,,,
Becher.n.01,,Sing,,,,Becher,NOUN,NN,time.n.08,,,,,,,,,,Time,de/p18/d1751,Nom,,,,Masc,,,
Becher.n.01,,Sing,,,,Becher,NOUN,NN,der.n.01,Nom,Neut,Sing,,Dem,der,PRON,PDS,nsubj,Theme,de/p18/d1751,Nom,,,,Masc,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p18/d1751,,,,,,,,
sprechen.v.01,Ind,Sing,3,Past,Fin,sprechen,VERB,VVFIN,niemand.n.01,Nom,,Sing,,Ind,niemand,PRON,PIS,nsubj,Agent,de/p74/d1650,,,,,,,Ind,
sprechen.v.01,Ind,Sing,3,Past,Fin,sprechen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p74/d1650,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p74/d1650,,,,,,,,
female.n.02,,Sing,,,,Irving,PROPN,NE,Irving,,,,,,,,,,Name,de/p74/d1391,Nom,,,,Masc,,,
zücken.v.01,Ind,Sing,1,Past,Fin,zücken,VERB,VVFIN,Stricknadeln.n.01,Acc,Masc,Plur,,,Stricknadeln,NOUN,NN,obj,Theme,de/p74/d3413,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p74/d3237,,,,,,,,
female.n.02,,Sing,,,,Liisas,PROPN,NE,Liisas,,,,,,,,,,Name,de/p74/d3237,Gen,,,,Masc,,,
werfen.v.01,Ind,Sing,3,Past,Fin,werfen,VERB,VVFIN,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,Agent,de/p74/d2975,,,,,,,,
werfen.v.01,Ind,Sing,3,Past,Fin,werfen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p74/d2975,,,,,,,,
werfen.v.01,Ind,Sing,3,Past,Fin,werfen,VERB,VVFIN,Ball.n.01,Acc,Masc,Sing,,,Ball,NOUN,NN,obj,Theme,de/p74/d2975,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p74/d2975,,,,,,,,
treten_zurück.v.01,Ind,Sing,3,Past,Fin,treten,VERB,VVFIN,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,Agent,de/p74/d2281,,,,,,,,
treten_zurück.v.01,Ind,Sing,3,Past,Fin,treten,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p74/d2281,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p74/d2281,,,,,,,,
rülpen.v.01,Ind,Sing,3,Past,Fin,rülpen,VERB,VVFIN,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,Agent,de/p74/d1455,,,,,,,,
rülpen.v.01,Ind,Sing,3,Past,Fin,rülpen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p74/d1455,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p74/d1455,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p66/d1892,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p66/d1892,Nom,Prs,,,,,,
